"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"MIR3924","MIR3924","MIR3924","178/8526","340/27978",2.52456402516528e-17,2.24063798798603e-16,1.59740601679798e-17,"1387/8913/4784/928/55596/8504/55841/55885/5733/639/5218/53339/9748/9950/4205/6095/54916/11320/55796/2932/966/23348/8455/10795/3096/9252/394/5332/23253/9949/22862/10725/7082/10135/23288/57532/10743/55379/55161/1027/5869/11149/10846/4015/9685/23150/51122/25843/81563/7320/84272/84898/10434/64282/57616/23024/10657/2322/84693/10396/57380/860/650/23030/54832/51105/26057/22903/9201/66035/694/9645/54407/10440/92558/948/2045/4008/10006/10730/7099/9550/132864/58487/5876/80312/57575/10427/121536/85464/10650/57410/51514/129804/26018/4026/54532/54491/5295/23635/55023/221322/29982/6934/133/1456/9456/51351/831/3192/10461/4929/22878/64795/124540/4685/148423/151354/3760/7048/151987/56999/64789/3148/3673/55656/53349/9317/55323/440026/80095/219539/147138/57691/3516/10963/80346/8754/84864/221037/10892/200933/144245/79666/51320/627/10472/139065/23042/200150/219790/22906/2188/158358/29110/54954/1850/374899/144233/346007/10991/375298/3556/374879/9901/55966/55534/7697/57162/55742/9358/116461/84501/65986/441272/5534/54848/7703",178
"MIR6722_3P","MIR6722_3P","MIR6722_3P","111/8526","183/27978",2.69739935625219e-17,2.3874219716663e-16,1.70205193459356e-17,"6405/10867/57476/578/55593/54549/2011/479/55604/54620/283638/51527/4773/81502/2000/5127/23295/1723/4150/64748/9644/7343/51195/55163/27077/84687/4355/25906/5869/50813/54516/5467/10120/22848/4209/9887/23046/57169/56937/80262/140901/84662/27245/54617/23039/9040/57511/8933/51317/23416/80727/153090/374655/114804/4782/473/1969/79180/3707/58190/8893/153527/818/140710/23362/340348/81544/8566/162989/115/57326/7048/23429/10395/5001/219654/57156/144455/374868/7184/112476/83696/144097/80346/283455/94103/9915/55222/4615/257364/81876/155185/55690/79643/6330/2535/79777/286128/51363/64764/25987/2275/10587/4303/10623/284325/79065/780/84752/387521/8447",111
"MIR5002_5P","MIR5002_5P","MIR5002_5P","145/8526","261/27978",2.80663208310132e-17,2.47725873120017e-16,1.76609877347538e-17,"1856/54879/10048/54799/5725/5874/5601/639/55718/6515/28996/6558/2773/10885/23471/490/29953/56889/22999/5663/4637/9929/4627/7355/6650/64089/84725/196/51422/57532/1845/7466/51809/51088/1303/9444/83594/56987/57448/1647/2494/8503/23433/3070/1843/56243/51247/64786/11228/29078/10054/5908/6049/8910/9732/54629/7011/9113/55107/7326/9205/9201/5738/54407/3703/1783/9648/10154/25934/9649/2800/10211/29766/10150/6652/1039/3607/494470/55917/1130/51454/4026/5295/171019/81555/8473/221061/29982/54805/5795/80014/127933/678/25909/7342/64795/518/285172/23522/6781/10020/10092/3760/151246/3015/253260/153222/11168/145567/2200/7171/3516/359948/285605/7532/10477/84669/9778/84230/7764/10605/79694/3981/149420/284001/403341/9852/139065/81889/200150/374986/6734/29119/84133/7003/23048/374879/23365/3482/23607/83699/8859/54848/140735/7703",145
"USF2_Q6","USF2_Q6","USF2_Q6","142/8526","254/27978",2.86908961705269e-17,2.51256848432748e-16,1.79127196628906e-17,"204/7812/159/26009/9099/51154/8531/55749/1975/57609/51018/10420/8301/143684/7042/23468/3189/10613/8661/11196/10367/84445/9126/8030/23788/6309/1374/10612/2965/4055/22818/2597/50813/607/6146/271/515/10067/10625/5321/51440/4610/6018/533/23215/3925/5507/26507/60370/29914/79887/576/3208/1031/79365/3227/79717/23065/23352/79733/10277/28992/9645/54407/3939/3601/26519/55226/3178/10228/27314/6653/57410/57645/5202/23179/6097/57530/5993/50808/11128/23082/8038/8501/144110/143384/117143/3087/6566/132/118980/23057/7804/8407/2035/83858/23623/51035/10629/5928/10092/64216/94134/220972/221035/84881/9702/8065/283248/2237/1128/3185/5036/5209/84275/1798/5883/1072/5916/10524/2101/10276/8722/1488/8061/339487/627/5441/283284/84975/25987/10623/283149/80829/55753/7405/22887/3151/402/7106/3995/27246",142
"MIR4524A_5P","MIR4524A_5P","MIR4524A_5P","136/8526","240/27978",2.87800447486949e-17,2.51256848432748e-16,1.79127196628906e-17,"56603/996/5048/10908/5128/6515/6558/23294/2773/3796/10294/5774/11320/10129/5527/4779/91746/23231/25831/10762/9044/80173/84144/27351/9683/3551/3783/898/154661/23731/55664/23189/54619/22841/8030/11275/55294/7468/3312/595/11108/4891/9444/7422/2690/10802/25843/22848/55870/81563/4602/894/22936/4952/84612/6239/55321/51234/79094/863/23025/140685/10277/55037/1024/9201/2048/89796/9743/2045/6885/1783/55332/2800/255488/132864/9493/10097/26035/153020/79807/463/64762/90874/5066/9586/51312/8091/220047/143384/127933/219333/5801/140890/55529/29761/4343/27020/145773/26100/57551/51727/205/92703/80155/253260/153222/134957/195828/118987/161742/57494/5604/25924/79905/9306/55038/64393/283450/144195/90441/8851/9632/2624/5324/6734/84133/64061/57419/55629/23607/9874/57154/830/6311/402",136
"MIR4524B_5P","MIR4524B_5P","MIR4524B_5P","136/8526","240/27978",2.87800447486949e-17,2.51256848432748e-16,1.79127196628906e-17,"56603/996/5048/10908/5128/6515/6558/23294/2773/3796/10294/5774/11320/10129/5527/4779/91746/23231/25831/10762/9044/80173/84144/27351/9683/3551/3783/898/154661/23731/55664/23189/54619/22841/8030/11275/55294/7468/3312/595/11108/4891/9444/7422/2690/10802/25843/22848/55870/81563/4602/894/22936/4952/84612/6239/55321/51234/79094/863/23025/140685/10277/55037/1024/9201/2048/89796/9743/2045/6885/1783/55332/2800/255488/132864/9493/10097/26035/153020/79807/463/64762/90874/5066/9586/51312/8091/220047/143384/127933/219333/5801/140890/55529/29761/4343/27020/145773/26100/57551/51727/205/92703/80155/253260/153222/134957/195828/118987/161742/57494/5604/25924/79905/9306/55038/64393/283450/144195/90441/8851/9632/2624/5324/6734/84133/64061/57419/55629/23607/9874/57154/830/6311/402",136
"TEL2_Q6","TEL2_Q6","TEL2_Q6","136/8526","240/27978",2.87800447486949e-17,2.51256848432748e-16,1.79127196628906e-17,"292/54879/7005/11313/6642/79567/168850/1112/55745/11338/841/8692/7030/27071/10640/11320/5566/4140/9733/64744/393/27327/54918/9044/2079/51292/23613/81502/55757/57149/171177/79815/3551/7991/55011/51599/79009/23603/51561/4055/51147/5777/1839/9685/4968/4139/80267/829/262/5335/9572/6049/54617/23149/10487/51132/4678/90627/26519/116986/8676/3936/51645/3159/51380/6938/9960/10066/5045/409/2886/55917/57592/55793/65123/5899/90933/26091/51524/5531/8479/831/4929/25921/2005/4720/51249/196264/6464/126133/220002/84447/2135/148867/19/137835/27343/7184/84191/84516/26263/9726/5871/5049/124401/54910/10636/283899/55454/58485/3726/9158/64393/339122/10524/2101/1163/4296/1106/9610/1674/254531/9240/9632/7334/25923/116985/10445/123879/23660/51703/3221/10554/10921/6494/4067",136
"MIR6739_5P","MIR6739_5P","MIR6739_5P","153/8526","280/27978",2.88824279886739e-17,2.51465487162258e-16,1.79275940318714e-17,"29916/221981/6482/2326/23637/7414/23596/29924/55711/23294/54887/55388/2065/2235/5165/6095/10420/22859/23332/55421/1741/57613/22979/29888/372/2289/27154/7494/9949/22862/3839/4363/2935/79895/4858/1954/23531/7126/8456/152503/5007/5869/83461/10973/2822/3313/4015/51294/57222/57415/10314/390/22848/607/4139/23046/4610/5311/11278/84886/5208/79143/192669/64768/23008/29767/90417/140700/5565/26057/91107/23508/79679/55654/84000/85465/6821/91862/481/57530/81609/23262/81555/257218/30011/9203/158763/6867/7013/203228/79949/64067/26272/113622/375056/23043/84187/84919/4774/57216/80232/151742/54861/23132/92255/253260/619279/10395/7534/64324/7551/10982/11273/4204/23099/84168/7798/1107/7532/283455/1826/57758/79772/56888/51320/9852/11022/23705/29119/390928/10766/120356739/1946/10336/57698/51114/3117/54554/51703/9583/23556/7637/79366/6815/221477/340527/84243/6891/5089/534/79134/4067/388677",153
"MIR4477A","MIR4477A","MIR4477A","198/8526","390/27978",3.17196123305972e-17,2.75419072919331e-16,1.96353041669935e-17,"996/5048/51534/3423/286/5926/8504/11345/5874/7175/55885/51773/23118/6916/8537/83641/55810/2263/54556/23291/23332/55421/3998/55796/8028/55063/11342/3842/64744/29957/51433/55285/23594/7042/11078/63874/9837/182/23253/4281/8406/6102/10725/2935/9738/50804/54928/56704/898/10226/7980/6009/80351/57532/10951/57606/51274/6309/135114/9750/10973/2690/5618/7903/51421/6747/51652/80146/54206/57568/55758/9928/81847/5311/5537/29126/56943/57213/6491/139231/10396/2792/2770/4289/57045/54629/51690/3958/23225/3691/8553/9743/10970/23325/8796/84259/3832/580/4664/3184/57117/55500/85437/83729/283431/85439/55197/163859/57282/57007/153830/192286/4594/8573/27316/25891/54915/283078/152485/255967/5796/140890/1105/29761/5922/4325/29028/163786/673/6651/197131/23181/200186/151742/94234/153222/2669/11168/254065/161742/65084/157638/85476/92305/5724/3987/10746/55031/25948/55144/375444/83591/286205/57674/488/26047/6138/9662/22843/51320/56475/30832/200895/93621/5781/387914/253832/2149/341208/205428/134553/219790/23705/140707/377677/10509/27445/4673/91404/389792/51114/196528/170959/4763/23365/23507/25959/1305/4644/79366/59286/23381/63920/5520/56967/1719/57026/10381",198
"MIR4325","MIR4325","MIR4325","147/8526","266/27978",3.18848119021903e-17,2.76105236039508e-16,1.96842224261033e-17,"4784/22807/50484/6047/6416/6095/8626/10129/60/114880/3842/610/9929/4627/10175/1983/79038/22919/3038/23678/284352/587/7639/113263/57589/9644/23531/55294/152503/23360/892/10846/4124/57561/10007/90249/27031/2274/66008/55870/8564/80264/8013/84272/84898/5290/1959/79365/10564/6954/81537/23008/4430/7187/5989/10207/23037/51535/54407/1783/55681/11014/152006/132864/87178/3417/3685/55435/84915/663/10499/463/54877/22823/55827/10788/222663/80005/133/5756/23310/9910/7545/55203/140890/8324/134353/84295/27020/1859/3678/4774/118429/204851/54502/94081/55536/10395/7534/26012/161742/2200/7008/55209/9925/23251/7360/25924/10015/91752/3799/84864/2548/84230/221037/171024/4299/6138/153364/80205/56975/92949/6734/25923/7026/3638/7003/375743/387921/55660/9895/170959/29966/2961/57565/23607/258010/131870/23054/259230/201475/1654/91584/257415/342184/10929/57597",147
"AP2_Q6_01","AP2_Q6_01","AP2_Q6_01","149/8526","271/27978",3.59055609380656e-17,3.09251121627855e-16,2.20472742602157e-17,"9066/8554/3757/23118/65125/65056/6602/4802/4756/26986/8301/23152/22839/1741/3797/2683/7022/7023/3589/1153/2872/9701/5155/63935/57534/5127/2245/64840/10664/9810/57030/55621/1760/333/587/25789/3198/55033/84725/57532/7343/51195/23125/9969/1949/23788/1982/1303/81688/55084/5252/7942/5754/7422/900/1627/604/7474/84759/3069/3925/5228/1788/157506/5585/5326/23677/4131/5989/7014/4628/90627/377/79577/55122/10154/55852/1025/23452/2542/3706/10669/10579/84920/51228/22893/8125/10499/59274/1952/51143/222663/158763/5331/80746/7071/81894/64319/116987/26504/10642/51094/149076/112939/10898/11282/124222/23528/153222/25862/23462/5885/10922/116039/203259/145581/6166/161742/4247/285605/51621/5209/3777/55144/51523/22992/284613/65108/22843/51341/1960/223082/6657/2827/11248/29035/23705/3768/7026/339983/116985/23048/5757/84458/2870/23054/8861/6494/8396",149
"ATTCTTT_MIR186","ATTCTTT_MIR186","ATTCTTT_MIR186","149/8526","271/27978",3.59055609380656e-17,3.09251121627855e-16,2.20472742602157e-17,"7095/7812/26009/7175/4134/639/26986/22905/10644/5250/64778/56142/23047/334/10959/9962/114882/3655/6732/5594/6942/23543/2033/7528/5411/1457/182/55125/8780/56180/331/10735/22862/10725/55512/56704/136319/8661/6198/5717/8506/60468/9444/7422/80315/7337/11235/7474/5210/11222/5496/2202/7456/7341/607/829/2494/23266/7320/26994/64168/8894/154796/81537/64919/6303/22903/4678/22880/55082/51014/132864/8412/9908/10150/10499/10140/91039/29922/8490/81609/126626/54540/5814/10525/3176/9231/1977/2132/55691/255967/831/3192/4929/22878/116150/57338/57630/9184/3778/60685/124245/25946/84142/9076/7048/23001/80155/1508/10395/734/11244/254170/9710/1398/10768/221749/94056/10746/51523/80176/9943/26047/6197/90411/134553/84206/55015/677/22821/4286/29978/63939/9819/84188/26052/57708/57795/11153/56143/56146/5500/1903/1654/56134/56135/2297/56137/56145",149
"MIR3119","MIR3119","MIR3119","191/8526","373/27978",3.65396904798527e-17,3.13869083907367e-16,2.23765001668634e-17,"292/80256/5577/3720/7095/11188/54443/1112/2665/4205/64710/84708/8301/83992/55604/10795/114882/9044/7494/8911/394/9371/128866/11040/3163/30844/55284/64089/154661/10135/3198/95681/56654/4927/10493/51747/7531/5602/867/10486/7803/9749/4124/5618/3977/2632/23150/3069/7456/965/55758/23469/80264/51552/5537/84263/8892/79627/79886/92344/256051/57670/79828/860/56255/81537/5908/50809/60559/23025/1289/126299/3597/2643/55915/57180/8650/6272/10390/9475/84804/28969/58489/9314/23452/3685/84925/8654/55500/90634/122830/123920/494470/23179/51514/151126/5295/222663/64418/9258/7436/50808/6934/85456/26011/6911/54545/2308/54842/9456/118932/7545/83742/81894/23426/23362/9630/60685/6651/149076/11182/1953/2135/148867/204851/7871/2899/3148/5229/81501/1365/143279/254170/84460/7702/6809/10982/1499/359948/23255/54714/83660/7690/4299/169270/26960/92597/162466/8322/22843/63893/9849/5781/2535/169200/283989/29110/157313/120227/339761/7003/79659/84527/389792/151525/51427/55660/112479/4763/961/64771/160760/51108/7697/9583/135398/4641/57089/374900/7052/317762/23012/6494/2013/3672/55714/221710/255403/57223/102724428/29128",191
"MIR4306","MIR4306","MIR4306","231/8526","474/27978",3.97981241633029e-17,3.40944357805408e-16,2.43067631394223e-17,"3052/6853/53616/1185/28996/5165/6095/6710/4335/22859/7587/27092/32/832/51619/56681/55218/56142/7994/54807/57613/27102/8886/2036/78990/51776/23231/9942/27154/6319/23598/1690/9837/4773/10166/26512/79650/22879/64131/55284/57030/4858/22870/23581/2218/27077/10014/81566/23329/2784/3977/57415/7372/51122/6711/6801/5768/81563/9887/51107/8609/6785/894/5524/10783/5537/114818/54867/3416/399979/6310/9208/5326/9572/6495/50809/29767/25870/64097/23383/3949/4705/4772/7187/9779/5565/26057/6616/10208/2048/6272/4853/377/1837/55858/4440/51317/23017/10228/81618/80210/79621/26586/11258/116113/5292/7172/27314/6653/5962/56924/79172/79800/83666/10021/57575/376267/6938/9960/170691/90324/25888/473/57592/57530/9580/817/6567/91782/80313/140710/219854/9223/1646/2697/9320/55740/81894/56254/5603/23057/2140/9825/64600/3099/9619/11243/284361/150726/57115/5783/115795/153222/25862/619279/5001/158158/56935/55662/9866/124359/81605/55311/25818/21/55209/255743/9925/4144/4204/367/23119/7532/57148/10736/26115/84522/283455/3669/55731/81839/79660/488/8322/124817/10409/135932/80169/91663/575/7267/5121/114781/162239/4603/27445/7328/7003/2175/388228/389206/84458/25959/54898/57708/4860/6721/259230/6891/169981/5089/56143/56146/84324/55779/2878/10962/51400/81669/84627/56134/56135/342184/441027/56137/4067/56145/3690/83481/140735/23380",231
"NFXL1_TARGET_GENES","NFXL1_TARGET_GENES","NFXL1_TARGET_GENES","190/8526","371/27978",4.34212916597562e-17,3.70991515940957e-16,2.64488990601182e-17,"64063/55971/9091/9902/10771/23034/7133/10908/65078/79142/55841/5652/8621/7030/602/3993/2355/9138/22839/55624/1789/2036/84678/25861/54620/84861/22990/394/81610/11151/23406/79815/10148/1628/57664/22983/27106/6324/2737/80709/22841/1326/51195/3837/23158/80824/135112/9444/8614/1627/90/85440/2117/5129/6513/11123/5955/894/8675/23096/8970/6310/2069/79026/55715/24139/27245/64753/2571/54552/23149/23025/25814/84929/1742/4212/1840/10492/51317/10220/55332/83990/116113/7020/63027/10144/55132/10499/4152/4782/8543/57645/3068/65123/90933/170954/286257/6934/6001/871/226/55835/130340/9456/9425/4929/375056/55529/29761/389/2776/118980/60685/64319/2114/84187/26053/3017/6651/284348/8566/2264/150726/79885/323/7086/3015/51246/134147/222962/80318/6297/6692/81628/84790/83696/21/125488/3660/293/84894/2353/7764/8801/55277/203054/4296/10589/6051/51320/197322/84698/168544/221178/10509/10336/5034/339366/3858/5138/10614/79875/375033/3006/121642/3005/9687/399687/55959/8329/55534/8969/6714/8356/85236/10905/28514/81706/642574/6046/5089/2550/317762/100507459/219731/283932/8339/8348/3012/8343",190
"MIR548O_3P","MIR548O_3P","MIR548O_3P","153/8526","281/27978",4.4430494889321e-17,3.78604536237724e-16,2.69916500307465e-17,"8837/80853/11215/22807/58508/5128/10787/4287/10294/490/22905/6717/55796/8028/79876/3842/5990/55668/1947/51804/9837/340547/10857/6594/55284/113263/2737/83856/55848/57584/23185/1362/57606/83892/2305/55832/254394/6428/4124/3156/23548/55186/81562/3554/4953/6801/22848/10625/5929/9331/57706/54454/10657/1434/6845/6745/23019/7408/7533/813/10776/57688/157922/25814/6627/22903/10207/51371/1824/9743/3703/3300/9411/5861/9908/9818/9107/23219/142/57007/5793/4026/9180/55023/10957/51125/93081/133746/5884/9425/22878/140890/51582/56254/2776/57466/55093/51727/2919/1849/90826/253260/153222/94241/11168/171546/220972/161742/84460/65084/51031/125488/3667/55031/79905/23204/23261/51315/9849/767/115207/1104/200150/219902/2187/51065/7026/54093/3840/200424/344838/9819/55660/165679/4646/29966/64771/160760/57522/80055/57162/284370/337876/7405/22876/3151/65986/1654/26286/23089/132430/145788/30837",153
"E47_01","E47_01","E47_01","142/8526","255/27978",4.53708448803004e-17,3.8559200794823e-16,2.74898041017037e-17,"3675/29116/50619/55885/55761/3757/55205/8527/5933/11342/51701/2767/8646/3655/54566/80270/23616/3956/5155/5905/23002/128866/6901/11151/4150/9253/2051/84445/84687/7323/23603/51561/5869/2784/7422/8614/27086/26038/894/8013/7043/25940/3416/10174/2185/2322/3204/10124/262/57727/3659/9322/3397/64919/23499/54567/863/1852/9590/4245/2048/7482/79616/25822/347733/4647/54536/9245/409/50488/1969/10733/6097/11221/79573/7483/55502/115265/51390/158763/56904/818/54805/5331/121551/23171/53918/286343/7071/3778/56896/5192/340348/4681/2035/861/11189/151195/10370/6522/11168/64324/124359/113201/162514/25837/3761/3516/1942/2705/2861/9788/81603/81831/1826/64393/1072/22885/64801/286205/6666/2885/5339/2081/23236/57118/6331/57537/10509/56901/283149/389792/961/160760/56882/6709/2710/4215/10962/3672/27239/3217",142
"NR1I2_TARGET_GENES","NR1I2_TARGET_GENES","NR1I2_TARGET_GENES","179/8526","344/27978",4.55605410508913e-17,3.8617982414565e-16,2.75317109664256e-17,"204/163/4784/5329/9603/51474/5888/8531/6558/7158/26986/54878/9187/2023/23505/7879/55063/60509/1384/28978/3326/27351/79882/51016/55969/26205/8731/1512/26959/94239/2617/3614/4232/54927/11196/51174/6198/8714/23788/11108/55846/2305/7421/22818/50813/83461/8078/10973/3156/7337/10641/22916/51652/271/5906/6513/1810/57558/26234/5524/10212/57486/79026/6049/10606/5471/54617/54567/54982/904/7905/9885/9040/7283/25917/29979/55226/517/26586/5695/64776/6176/55075/81556/663/2958/4123/7168/162427/55252/6574/6988/8893/25816/56996/56257/9166/414328/92399/54788/283212/80071/1977/2059/23310/9456/79925/30827/112495/118813/119392/1915/84255/83440/203260/23181/6132/29127/204851/128240/151246/55689/25798/30968/9188/25820/23300/64223/6520/2237/196410/23204/64979/83695/375444/1717/115123/9416/57659/65003/55508/55254/254531/666/55929/23060/5430/84975/302/144608/140460/155435/51065/399694/7328/10614/283219/58500/2547/54543/57522/160/4217/145741/10554/780/4676/3073/6235/100506302/378805/100505771/60674/644873/105376114/23741/23642/80072/152217",179
"AP1_Q6_01","AP1_Q6_01","AP1_Q6_01","147/8526","267/27978",4.97135808306531e-17,4.20269955096075e-16,2.99620803784245e-17,"64063/3207/6853/7756/3423/7414/4134/3757/639/8975/7030/23198/23291/9891/4898/51207/22999/5794/6595/29887/80271/23645/2036/27327/10521/63874/1917/9218/215/1760/79735/20/7763/28964/10493/2004/2597/55603/3313/1452/7337/523/1981/55818/66008/5997/55700/4602/6446/80008/57169/826/7277/7425/10912/1729/23108/91107/6616/23164/9201/90627/2048/9475/1837/29979/3915/51719/8796/9805/3557/5292/255488/27314/6386/56924/23710/9746/10140/1969/3339/151126/85403/4026/153830/8573/90060/226/9871/2697/118932/5801/26207/64319/9372/1859/8407/29941/4000/8878/93099/7805/93185/114788/29763/84790/10501/162514/3516/624/7148/8313/53353/10791/23099/1942/4798/3892/112464/81603/6623/6777/10897/5708/10540/8534/79772/79836/124817/92949/9500/51333/7262/25987/161/11187/55911/2707/374897/5718/6147/6046/80737/2550/100506334/80086/84876",147
"CEBP_Q2_01","CEBP_Q2_01","CEBP_Q2_01","149/8526","272/27978",5.56395385639493e-17,4.69129161997088e-16,3.34453735966122e-17,"55001/65220/9043/4784/7812/5606/1112/6916/4756/9759/7030/10420/8626/23332/2239/2099/2872/9517/9388/9767/688/8848/5862/2997/3198/3202/2051/95681/25984/5608/54868/55294/9847/55084/57561/5144/8614/604/7474/27086/2202/9736/5321/3399/3925/55686/5493/11278/27030/5357/57616/1621/8239/8740/1028/158747/126299/55107/3021/5509/4628/10390/324/9315/10492/5330/2120/7009/6938/10140/432/8543/57530/8444/388/1745/64332/116931/1956/8573/84513/1392/26091/6911/116372/51232/83439/29028/1974/25966/6781/221496/433/57406/4783/382/10935/161742/8754/10098/153241/6699/7798/5099/7480/7532/5728/10221/1106/5936/79836/627/344148/157769/5187/811/163732/81889/53637/9966/51363/7325/402415/23236/23705/430/56901/677/51227/4286/81848/3006/389206/374897/63939/84458/79693/1778/51703/127687/140885/3221/4215/7916/5500/54848/5098/2119/3217",149
"MIR6780B_5P","MIR6780B_5P","MIR6780B_5P","154/8526","284/27978",5.76726210017779e-17,4.84994954566132e-16,3.45764850321476e-17,"204/114881/7812/51099/9066/7454/57476/9497/50937/6602/7030/10294/2011/54878/23505/11176/5550/57590/10075/56970/8455/2280/5829/27327/9552/57715/2289/27154/5594/2033/26499/5834/9658/6855/79650/54985/4150/10391/54926/219699/9562/9644/28964/1145/5602/5007/55572/5818/9444/23567/55240/23683/50489/3065/23046/1889/8503/57699/9491/2002/4289/813/29767/25847/23039/57511/9698/9415/51347/3679/55654/10238/9856/54874/54509/50488/3487/5298/10899/170954/9203/138151/79949/25891/143187/5784/57338/389/9337/4643/673/340348/222068/8407/51249/8566/6427/25946/115/9672/51278/10611/3713/51304/79443/6990/9640/219988/284110/80319/4204/53944/22809/84894/5099/9185/1107/55669/124583/283455/51504/22992/79812/57659/6138/79683/65108/387787/283377/4094/51341/6415/55095/10620/1960/64856/2535/84890/25987/27439/7026/11261/200424/81848/57402/4097/2870/5089/80352/10432/84450/158880/91608/8396",154
"TAZ_TARGET_GENES","TAZ_TARGET_GENES","TAZ_TARGET_GENES","234/8526","483/27978",5.98440203187761e-17,5.01937803930258e-16,3.57843824997917e-17,"3675/1951/1185/55349/23034/10062/5606/4052/23223/84957/8531/10787/4913/2065/5141/55771/6095/4040/28951/5566/6717/9620/27332/1906/10411/634/3693/27102/7022/5990/2767/29911/84144/57828/23523/89781/23351/57680/24148/11083/57761/8760/81610/8780/23295/11151/9057/7249/56061/1445/4793/54938/10469/7138/27113/3198/4232/83856/20/84445/22943/2584/23125/9969/10938/10019/8437/51147/202/6722/7422/51421/10289/9540/5929/9048/3925/89891/84878/4053/1788/60370/1408/3208/7852/29066/79871/78996/3164/8675/79026/9088/84962/7905/23677/25873/140700/54869/6627/7014/5111/25941/81618/9882/64844/84904/2542/7057/64220/84915/64403/643866/122786/123920/8844/94015/10055/57645/1382/83872/27173/142/4851/11128/256364/5331/93589/144110/2241/667/5784/22934/26207/6103/137964/8566/4000/221496/124222/553115/824/56648/100507246/9263/2852/8879/115752/146705/4218/90007/558/352909/7083/1140/3856/196410/5223/7764/3669/79919/91683/147687/1106/3728/284613/57659/2810/2118/63893/153364/8877/4524/10522/391/403341/5339/6415/5781/9792/84698/2827/283989/11248/348235/6331/146754/6525/1946/10587/10801/122622/339366/93273/338657/84981/116985/79955/83715/7003/4059/2057/10772/10811/4697/9858/23654/140688/55742/7975/5365/3897/116228/80352/6311/91828/317762/147040/10195/79729/10809/221710/105375013/90673/100506826/145837/342184/1523/104968399/80022/105371795/284098/80725/80179/440952",234
"ETS2_B","ETS2_B","ETS2_B","153/8526","282/27978",6.8060145929088e-17,5.69359549756652e-16,4.05910448443372e-17,"163/7005/2534/7414/168850/602/55205/5939/11176/5909/5663/22839/60509/393/63967/8829/83746/51292/26133/10664/9810/8766/171177/79815/3551/7991/11184/3198/3614/320/57532/54894/84687/1949/4013/23603/1027/8437/397/2651/1871/3977/10915/6242/10096/84695/1796/2582/2309/11278/5228/64411/1958/23240/7755/51251/3709/57169/7408/9572/25953/9732/170463/10439/51132/1984/4628/90627/81846/4212/2583/3936/5879/28969/80774/153090/1317/7094/10097/29766/55647/6938/9960/5045/1969/57198/7483/805/57720/23082/8525/4314/85458/130271/831/5097/7079/776/1831/84187/92822/6294/51043/200186/2264/4041/9261/6280/10370/10395/115908/11168/137835/7417/1152/7702/1398/124935/124997/284110/3575/54910/255189/150248/5099/201799/4862/64393/339122/4296/374403/22882/51341/27335/23760/57118/55911/22821/84981/116985/91404/389792/23365/27198/6281/51135/3221/22887/340527/6494/79680/27239/4067",153
"MIR105_5P","MIR105_5P","MIR105_5P","127/8526","221/27978",6.99008082513401e-17,5.83234868847119e-16,4.15802505223158e-17,"2326/27032/7414/1356/22998/6873/6558/23471/4734/23446/6400/9886/3161/55205/56889/55331/3093/55604/28962/9706/2195/55900/3655/10762/51322/7082/5862/83856/1326/27346/23142/9693/91057/1982/867/10114/80824/51026/5144/51421/4968/3694/4953/2043/3953/25936/4602/54454/10285/29126/81790/9643/2181/10396/64518/56261/64919/10776/5565/51371/90627/3845/23175/26136/9958/51719/23325/4008/55852/6434/56886/152006/6386/4750/55589/85464/23635/9586/23657/121551/9223/5860/130340/6695/255967/2697/124540/2005/11282/5783/79982/10370/134957/254065/388969/4204/3799/84437/55970/10690/64859/55584/201627/5781/9282/169200/283554/64219/7267/221178/5087/284018/7003/51616/26010/55660/7582/57522/4194/801/22876/84456/9946/5500/5534/729993/100133941",127
"ELK1_02","ELK1_02","ELK1_02","142/8526","256/27978",7.1397827879743e-17,5.94178287082329e-16,4.23604337659719e-17,"4800/81691/51573/80199/11313/11345/55745/81671/29924/8621/1994/55133/10294/10640/54878/4140/2975/6932/81572/8318/372/9044/255057/51586/162/5706/6789/6611/55757/5257/9738/5862/7264/55621/79735/136319/23658/51422/6143/1655/83594/23197/80315/4968/11222/1981/1933/22848/64175/23673/51692/79183/221443/116138/9208/55831/26231/51141/54973/813/8520/6861/54552/10452/92359/10422/7376/84261/1984/51371/54663/51535/53/81618/83548/11143/2800/3159/58487/27229/10097/55589/23162/85437/2958/10363/51651/23421/65123/2177/5814/26091/6911/55216/26521/25921/142891/6396/55707/6651/197131/112950/196264/6464/84447/2135/148867/5984/30968/220042/8559/221079/27343/8800/84516/11051/1398/26263/10960/55454/84669/27085/28998/1163/9632/7334/55272/81575/7284/1366/7332/6829/112479/4763/5718/7917/51400/200765/6293/6222/149466/90799",142
