"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BACH2_01","BACH2_01","BACH2_01","16/704","273/27978",0.0016274794981639,0.0417436207665686,0.0341403079645284,"6175/113878/3589/4616/642/4602/8727/1026/5292/26353/1915/8682/1649/7262/3868/4312",16
"MIR3609","MIR3609","MIR3609","19/704","352/27978",0.00163972944422606,0.0417436207665686,0.0341403079645284,"2239/118/6319/7468/3925/23767/948/4907/8654/283537/5045/10018/861/3148/6383/284613/1960/8204/9516",19
"MIR6883_5P","MIR6883_5P","MIR6883_5P","21/704","407/27978",0.00167139379892074,0.0421921594282177,0.0345071484005397,"9066/489/7145/7078/4923/54868/1026/79710/116113/5045/396/55262/93185/23114/89797/51148/64837/23466/1435/147645/11194",21
"E2F_03","E2F_03","E2F_03","15/704","249/27978",0.00171951490774826,0.0426894444865766,0.0349138564130877,"4171/79960/3925/1026/9924/3178/10592/4609/5292/10733/158763/29028/5979/4176/389792",15
"ELF1_Q6","ELF1_Q6","ELF1_Q6","15/704","249/27978",0.00171951490774826,0.0426894444865766,0.0349138564130877,"7431/5476/64834/489/81502/6164/3709/5585/84824/673/81544/4296/5101/1435/4082",15
"TGGNNNNNNKCCAR_UNKNOWN","TGGNNNNNNKCCAR_UNKNOWN","TGGNNNNNNKCCAR_UNKNOWN","22/704","436/27978",0.00173591281210904,0.0427432957997996,0.0349578990807808,"11313/7431/8839/11320/2239/6319/4792/30844/4015/3488/8503/57486/79710/8553/9445/481/6279/3547/5364/285489/64856/389792",22
"HSF1_01","HSF1_01","HSF1_01","16/704","276/27978",0.00181869924534743,0.0444176628701111,0.0363272917299178,"58473/2625/900/3488/64207/3337/5292/57575/871/26353/1960/23705/10134/389792/9687/3887",16
"TTGCCAA_MIR182","TTGCCAA_MIR182","TTGCCAA_MIR182","18/704","329/27978",0.00185335019518765,0.0448791948556511,0.0367047588454305,"10269/8714/7468/7456/64207/1948/57153/5025/396/23114/5979/596/22843/627/1960/6657/4673/4082",18
"MIR4472","MIR4472","MIR4472","9/704","110/27978",0.0018674764836739,0.0448791948556511,0.0367047588454305,"9066/1789/4923/51421/116113/8573/27295/23114/11248",9
"MIR5190","MIR5190","MIR5190","10/704","132/27978",0.00190397484837915,0.04503575153174,0.0368327998020468,"1829/11113/948/10592/57575/1952/2898/6383/130872/4312",10
"MIR665","MIR665","MIR665","10/704","132/27978",0.00190397484837915,0.04503575153174,0.0368327998020468,"489/7078/80381/7046/8714/54868/3337/408/91156/9537",10
"GR_01","GR_01","GR_01","13/704","203/27978",0.00199867686337966,0.04682141303878,0.0382932153733662,"3655/5935/2625/4015/1026/8553/948/7483/144110/284110/1501/81876/627",13
"MIR2355_5P","MIR2355_5P","MIR2355_5P","10/704","133/27978",0.00201349236737308,0.04682141303878,0.0382932153733662,"5982/1789/30818/3925/54795/9746/158763/81876/388341/128178",10
"SVIL_TARGET_GENES","SVIL_TARGET_GENES","SVIL_TARGET_GENES","4/704","22/27978",0.00202622626332936,0.04682141303878,0.0382932153733662,"9114/1649/6136/283131",4
"MIR3911","MIR3911","MIR3911","8/704","91/27978",0.00209729869678131,0.0478504270901808,0.0391348016078499,"2222/4792/84263/652/351/23114/1501/983",8
"MIR6739_5P","MIR6739_5P","MIR6739_5P","16/704","280/27978",0.00210261530489476,0.0478504270901808,0.0391348016078499,"6482/7046/6387/152503/4015/57415/10314/79143/5565/55654/481/57530/158763/10395/23705/1946",16
"MIR4443","MIR4443","MIR4443","12/704","181/27978",0.00220042025577066,0.0496997176566546,0.0406472566439946,"64063/6482/9066/7145/5618/8992/25870/85004/7057/6768/2706/25832",12
"MIR6859_3P","MIR6859_3P","MIR6859_3P","5/704","37/27978",0.00222563988431349,0.0498728128959546,0.0407888237785262,"10202/1382/5099/4296/348262",5
"MTF1_Q4","MTF1_Q4","MTF1_Q4","15/704","256/27978",0.00224817323872137,0.0498728128959546,0.0407888237785262,"2239/51566/1303/79586/4502/57575/10609/55806/5099/11248/23705/1946/29803/11254/4082",15
"ETS2_B","ETS2_B","ETS2_B","16/704","282/27978",0.00225789033084215,0.0498728128959546,0.0407888237785262,"171177/3614/1949/10103/3709/201266/114904/5045/7483/4041/6280/10395/284110/5099/4296/389792",16
