"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GNF2_CENPE","GNF2_CENPE","GNF2_CENPE","25/505","41/10013",1.00758760162404e-22,6.01193935635679e-21,5.03793800812022e-21,"259266/3161/10403/6790/332/4605/7468/991/11130/9787/5983/55143/9700/10592/3832/1062/890/4288/9133/699/983/6241/1163/11065/9212",25
"GNF2_RRM2","GNF2_RRM2","GNF2_RRM2","24/505","40/10013",1.27556821703818e-21,7.025437256918e-20,5.88723792479162e-20,"259266/3161/4171/10403/6790/332/4001/991/11130/9787/7153/55143/9700/3832/1062/890/4288/9133/5347/699/983/6241/11065/9212",24
"GNF2_RRM1","GNF2_RRM1","GNF2_RRM1","33/505","88/10013",7.08981809530352e-21,3.62593554016952e-19,3.0384934694158e-19,"259266/3161/4171/10403/6790/332/10635/7272/10051/991/9928/11130/9787/10606/51659/7153/5983/55143/10592/3832/1062/55215/10733/890/4288/9133/29127/3148/4176/983/6241/11065/9212",33
"GNF2_SMC2L1","GNF2_SMC2L1","GNF2_SMC2L1","21/505","33/10013",7.70179518882308e-20,3.67632357013155e-18,3.08071807552923e-18,"259266/3161/10403/332/4605/7272/10051/991/11130/7153/5983/55143/9700/10592/3832/1062/890/9133/699/983/1163",21
"GNF2_CKS2","GNF2_CKS2","GNF2_CKS2","24/505","50/10013",1.53645057644918e-18,6.87561632961006e-17,5.76168966168441e-17,"259266/3161/4171/10403/332/7272/10112/10051/991/11130/9787/51659/7153/5983/10592/1062/55215/10733/890/9133/29127/3148/9232/983",24
"GNF2_TTK","GNF2_TTK","GNF2_TTK","21/505","39/10013",1.01893033804714e-17,4.29149483553971e-16,3.59622472251931e-16,"259266/3161/4171/10403/22974/7272/10051/991/11130/51659/7153/10592/3832/55215/10733/11004/890/79682/9133/29127/983",21
"GNF2_SMC4L1","GNF2_SMC4L1","GNF2_SMC4L1","29/505","84/10013",2.41380025058706e-17,9.60156099677966e-16,8.04600083529022e-16,"259266/3161/4171/10403/6790/5427/10635/7272/10051/991/11130/7913/9787/1854/51659/7153/5983/55143/10592/10541/3832/55215/10733/890/9133/29127/3148/4176/983",29
"GNF2_MKI67","GNF2_MKI67","GNF2_MKI67","18/505","28/10013",2.72543183702215e-17,1.02705747121466e-15,8.60662685375415e-16,"259266/3161/6790/22974/332/10112/1058/991/11130/7153/9700/3832/1062/890/4288/983/6241/11065",18
"GNF2_CKS1B","GNF2_CKS1B","GNF2_CKS1B","20/505","37/10013",5.61613889007186e-17,2.01057772264573e-15,1.68484166702156e-15,"259266/9319/10403/22974/332/10112/991/10606/5983/55143/9700/10592/3832/1062/11004/890/699/1163/11065/9212",20
"GNF2_BUB1","GNF2_BUB1","GNF2_BUB1","17/505","26/10013",1.39423592973093e-16,4.75368059851117e-15,3.98353122780266e-15,"259266/3161/10403/10112/991/55143/9700/10592/1062/11004/9133/5347/81620/699/6241/1163/9212",17
"MODULE_118","MODULE_118","MODULE_118","63/505","408/10013",6.05010583014866e-16,1.96903444290293e-14,1.65002886276782e-14,"3675/9319/3161/4171/2260/10403/10269/22974/3912/3655/7078/1033/4605/994/3055/11151/858/857/5054/7358/4015/4001/1058/2335/25797/6513/991/3925/9928/4602/7852/11130/2181/79586/1026/9787/10606/7153/891/10024/4609/7057/1545/3832/9123/6004/6279/890/4288/5352/9133/9401/4085/9232/5347/983/6241/11065/7262/51363/4312/7124/5645",63
"MODULE_52","MODULE_52","MODULE_52","63/505","430/10013",7.87787870711889e-15,2.45241789317266e-13,2.05509879316145e-13,"3675/9319/3161/4171/2260/10269/22974/3912/3655/7078/1033/4605/994/858/857/5054/7358/10486/7272/4015/4001/1058/2335/2274/25797/5768/6513/991/3925/7852/11130/2181/79586/1026/9787/10606/7153/891/9700/27090/4609/7057/3832/9123/890/10769/871/5352/9133/4085/9232/5347/983/5569/6241/11065/1649/22845/7262/8349/4312/7124/5645",63
"GNF2_H2AFX","GNF2_H2AFX","GNF2_H2AFX","17/505","31/10013",9.34672280759715e-15,2.78843897093315e-13,2.33668070189929e-13,"259266/4171/6790/332/7468/10051/991/11130/9787/55143/1062/890/9133/3148/9232/983/6241",17
"GNF2_RFC4","GNF2_RFC4","GNF2_RFC4","22/505","60/10013",4.3455375492151e-14,1.24456195409521e-12,1.04292901181162e-12,"259266/4171/10403/332/10635/7272/10051/11130/10606/51659/7153/5983/10592/3832/55215/10733/890/9133/4176/983/1163/11065",22
"GNF2_FEN1","GNF2_FEN1","GNF2_FEN1","21/505","56/10013",9.84291086894869e-14,2.71058622391049e-12,2.27144096975739e-12,"3161/4171/10403/5427/10635/7272/10051/11130/9787/1854/51659/7153/3832/55215/10733/890/9133/29127/3148/4176/983",21
"GNF2_RFC3","GNF2_RFC3","GNF2_RFC3","18/505","41/10013",2.27180266272318e-13,6.02448409818443e-12,5.04845036160706e-12,"259266/3161/10403/332/10635/10051/10606/51659/7153/5983/10592/3832/1062/55215/890/983/1163/11065",18
"MODULE_3","MODULE_3","MODULE_3","56/505","384/10013",3.45525962501662e-13,8.83559246968535e-12,7.40412776789275e-12,"7035/9319/4171/2260/2222/22974/3912/3655/1033/4522/4605/994/858/857/5054/896/4015/900/4001/10051/1058/2335/2274/5768/991/3925/8727/11130/1026/652/9787/10606/7153/891/7057/3832/9123/890/10769/871/5352/9133/4085/9232/10395/6522/4176/5347/983/5569/6241/11065/9212/7262/4673/4312",56
"MORF_BUB1B","MORF_BUB1B","MORF_BUB1B","20/505","66/10013",3.64312074219987e-11,8.9947394876383e-10,7.53749119075835e-10,"9319/3161/4171/10403/22974/7468/7272/1058/9928/11130/7153/5983/9700/9585/11322/10733/890/5347/699/983",20
"MODULE_18","MODULE_18","MODULE_18","57/505","450/10013",7.35918863102474e-11,1.75639301993791e-09,1.47183772620495e-09,"3675/9319/4171/2222/22974/3912/3655/7078/4522/5932/857/5054/10486/896/4001/1058/2335/2274/25797/8942/6513/991/3925/11130/2181/9787/10606/1968/7153/5983/891/9700/27090/4609/3832/9123/890/10769/871/5352/476/4085/9232/26173/6522/4176/5347/983/11065/22845/9212/7262/23705/4311/4312/54898/7124",57
"GCM_TPT1","GCM_TPT1","GCM_TPT1","20/505","70/10013",1.20059265375737e-10,2.77298174222669e-09,2.32372771694974e-09,"6175/6164/6230/6144/6194/6229/6202/6233/6189/6130/516/6133/6157/3921/6201/6124/6165/6228/9045/6222",20
"GNF2_EIF3S6","GNF2_EIF3S6","GNF2_EIF3S6","26/505","121/10013",2.16853967684028e-10,4.85210752693012e-09,4.06601189407552e-09,"3646/2091/6164/6206/6146/6230/6144/6125/3178/6194/6229/6202/6189/6130/6133/6157/3921/6201/6124/6165/6228/4673/9045/6136/6170/6222",26
"MORF_TPT1","MORF_TPT1","MORF_TPT1","23/505","102/10013",8.85609387906639e-10,1.92150400527622e-08,1.61019888710298e-08,"11313/6175/5935/6164/6206/6146/6230/6144/6125/6194/6229/6202/6233/6189/1915/6133/6157/567/6201/6124/6228/6136/6222",23
"GNF2_ST13","GNF2_ST13","GNF2_ST13","18/505","64/10013",1.3679400740511e-09,2.88072086182525e-08,2.41401189538429e-08,"3646/2091/6206/6146/6125/3178/6194/6229/6189/6130/6133/3921/6201/6124/6165/6228/9045/6136",18
"MODULE_53","MODULE_53","MODULE_53","50/505","403/10013",2.42981699924998e-09,4.97071134703711e-08,4.16540057014283e-08,"9319/3161/4171/489/10403/22974/1033/4605/994/3055/2717/11151/5054/4001/1058/5768/6513/991/3925/9928/4602/7852/11130/79586/9787/10606/7153/5983/891/10024/27090/4609/1545/3832/11004/6004/6279/890/4288/9133/9401/4085/9232/5347/983/6241/11065/51363/5101/7124",50
"MORF_ACTG1","MORF_ACTG1","MORF_ACTG1","26/505","138/10013",4.33418130596816e-09,8.62020504187e-08,7.22363550994693e-08,"11313/6175/5935/6164/6206/6146/6230/6144/6125/3178/6194/6229/6202/6233/6189/1915/6133/6157/567/6201/6124/6228/4673/9045/6136/6222",26
"MODULE_57","MODULE_57","MODULE_57","15/505","56/10013",6.75430721210499e-08,1.3070497199641e-06,1.09529306142243e-06,"4171/994/896/991/1026/891/9700/890/9133/4085/9232/4176/5347/699/983",15
"MORF_BUB1","MORF_BUB1","MORF_BUB1","14/505","52/10013",1.73237893244335e-07,3.26416662007747e-06,2.7353351564895e-06,"3161/10403/22974/7468/9928/11130/9787/5983/891/9700/3832/11004/5347/699",14
"GNF2_TPT1","GNF2_TPT1","GNF2_TPT1","12/505","38/10013",1.93411938981516e-07,3.55084482848116e-06,2.97556829202332e-06,"6206/6144/6194/6229/6189/1915/6133/6157/6228/6136/6170/6222",12
"MODULE_151","MODULE_151","MODULE_151","39/505","318/10013",2.07450378379528e-07,3.71336177299355e-06,3.11175567569292e-06,"1535/10269/6175/10175/57136/3646/6164/8992/9528/533/3925/6230/64747/6144/79586/967/6229/7385/6233/6189/6130/1915/6133/1345/6157/567/3921/2548/6124/7351/2517/6165/23466/10134/6228/4673/9045/6136/6170",39
"MODULE_124","MODULE_124","MODULE_124","19/505","96/10013",2.40206947008063e-07,4.19483351360422e-06,3.51522361475214e-06,"2260/10403/332/994/5935/11151/900/7852/891/10592/11004/890/9133/4085/9232/5347/699/983/11065",19
"MODULE_252","MODULE_252","MODULE_252","32/505","237/10013",3.06324263385183e-07,5.22209934723312e-06,4.37606090550261e-06,"9319/10403/334/332/5427/4605/4001/1058/3925/4751/11130/1026/7913/7153/5983/891/10592/4609/1062/11004/890/9133/9401/3148/4085/9232/5347/55806/699/983/8349/4673",32
"MODULE_315","MODULE_315","MODULE_315","8/505","16/10013",3.56276561756043e-07,5.93241902830993e-06,4.97130086171223e-06,"332/7272/991/3832/1062/890/4085/699",8
"MODULE_114","MODULE_114","MODULE_114","40/505","338/10013",3.75085942859089e-07,6.05784409758049e-06,5.07640566836354e-06,"1535/6175/10175/57136/3646/6164/8992/9528/533/3925/6230/64747/6144/79586/967/6229/7385/396/6233/6189/6130/1915/6133/1345/6157/567/3921/2548/6124/7351/2517/6165/23466/10134/6228/4673/9045/7259/6136/6170",40
"MODULE_17","MODULE_17","MODULE_17","42/505","364/10013",3.80730425127266e-07,6.05784409758049e-06,5.07640566836354e-06,"6515/9319/3161/4171/2222/22974/7023/4522/1666/642/896/7272/900/991/3925/9928/4602/11130/2181/79586/10606/1968/7153/891/4609/5292/11004/890/871/3087/9133/9232/6522/4176/5347/983/1649/9212/7262/8349/4673/5645",42
"MODULE_198","MODULE_198","MODULE_198","37/505","303/10013",4.79301828843716e-07,7.46043716200219e-06,6.25176298491803e-06,"5982/9319/10403/334/5427/4605/5932/642/4001/1058/3925/4751/11130/1026/7913/7153/5983/891/9700/10592/4609/1062/11004/890/9133/9401/3148/4085/9232/5347/55806/699/983/754/8349/4673/7088",37
"MORF_NPM1","MORF_NPM1","MORF_NPM1","25/505","162/10013",5.02401287917473e-07,7.653602598913e-06,6.41363346277625e-06,"6175/3646/6164/6206/6146/6230/6144/6125/3178/10541/6194/6229/6202/6233/6189/1915/6133/6157/6201/6124/6228/4673/9045/6136/6222",25
"GCM_NPM1","GCM_NPM1","GCM_NPM1","20/505","116/10013",1.18949541797847e-06,1.77433066515121e-05,1.48686927247308e-05,"6164/6144/1854/3178/6194/6229/6202/6233/6189/6130/6133/6157/3921/6201/6124/6165/6228/4673/9045/6222",20
"MODULE_139","MODULE_139","MODULE_139","16/505","79/10013",1.55824516735642e-06,2.27694599964734e-05,1.90805530696704e-05,"1535/8839/2625/5618/85004/1382/8416/8991/57282/57182/2203/10653/9537/7351/4059/1364",16
"GNF2_DAP3","GNF2_DAP3","GNF2_DAP3","20/505","119/10013",1.80281111869727e-06,2.5727243596735e-05,2.15591426788282e-05,"3646/2091/6146/6125/3178/6194/6229/6202/6189/6130/6133/6157/3921/6201/6124/6165/6228/9045/6136/6170",20
"MODULE_83","MODULE_83","MODULE_83","37/505","320/10013",1.8325271277004e-06,2.5727243596735e-05,2.15591426788282e-05,"6175/5935/3646/6164/6206/8992/9528/3925/6230/6144/6125/967/3178/6229/7385/396/6202/6233/6189/6130/1915/6133/1345/6157/567/3921/6124/6165/23466/10134/6228/4673/9045/7259/6136/6170/6222",37
"MODULE_403","MODULE_403","MODULE_403","12/505","46/10013",1.91978009560988e-06,2.64338951626283e-05,2.21513087954986e-05,"4605/994/1058/991/4751/7153/891/10733/4288/9401/5347/983",12
"MORF_JUND","MORF_JUND","MORF_JUND","14/505","64/10013",2.67911612676656e-06,3.61933423917898e-05,3.03296165294328e-05,"5935/6164/6206/6146/6230/6144/6125/6194/6229/6233/6189/6133/6157/6201",14
"MODULE_320","MODULE_320","MODULE_320","8/505","20/10013",2.91347665909077e-06,3.86305423686851e-05,3.23719628787864e-05,"10403/7272/9700/10592/3832/1062/10609/9232",8
"MODULE_126","MODULE_126","MODULE_126","25/505","183/10013",4.95609823146771e-06,6.4519387886016e-05,5.4066526161466e-05,"3675/259266/6790/22974/1033/2717/23420/642/896/4602/10606/1854/80328/5983/891/10592/4609/1062/890/4288/5799/3148/699/983/1163",25
"MODULE_29","MODULE_29","MODULE_29","9/505","28/10013",5.74084864068794e-06,7.34008504773672e-05,6.15090925787993e-05,"6206/6230/6194/6229/6202/3921/6201/6228/6222",9
"MODULE_197","MODULE_197","MODULE_197","24/505","174/10013",6.47523638818081e-06,8.13380570866221e-05,6.81603830334822e-05,"10403/332/4605/994/5932/11151/7468/10314/7852/7913/891/10592/4609/11004/890/9133/3148/4085/9232/5347/699/983/11065/7088",24
"MODULE_180","MODULE_180","MODULE_180","19/505","119/10013",7.11626104014495e-06,8.78490155990308e-05,7.36164935187408e-05,"1535/8839/3993/2625/7164/5618/64101/85004/1382/8416/8991/57282/57182/4886/2203/10653/7351/4059/1364",19
"GNF2_MCM5","GNF2_MCM5","GNF2_MCM5","13/505","61/10013",8.27660393590728e-06,0.000100441498612027,8.41688535854977e-05,"4171/10403/4001/10051/11130/7913/1854/51659/7153/55143/10541/3148/4176",13
"MODULE_397","MODULE_397","MODULE_397","19/505","121/10013",9.12997930721913e-06,0.000108951086399482,9.12997930721913e-05,"9319/10403/6790/22974/3912/4605/994/991/23397/57580/10592/3832/1062/10733/83540/9232/5347/2266/9824",19
"GNF2_FBL","GNF2_FBL","GNF2_FBL","21/505","146/10013",1.27201001592164e-05,0.000149304782196704,0.000125115739270981,"3646/2091/6206/6146/6230/6125/1968/3178/6194/6202/6130/6133/54948/3921/6201/6124/6165/6228/4673/9045/6136",21
"MODULE_5","MODULE_5","MODULE_5","43/505","434/10013",1.52569023797756e-05,0.000176192614579344,0.000147647442384925,"7035/3675/211/3459/6515/8839/5476/1117/2260/4680/3383/3655/7078/5641/3055/11151/427/10135/858/857/7466/2348/2335/5768/10103/1026/53/2799/27090/5292/7057/1545/9123/6279/871/6280/10395/2203/2517/23705/4059/347/2878",43
"MODULE_451","MODULE_451","MODULE_451","9/505","33/10013",2.55667888453694e-05,0.000290568584337849,0.000243493227098756,"4605/1058/991/4751/7153/891/4288/5347/983",9
"MODULE_170","MODULE_170","MODULE_170","16/505","100/10013",3.64393950403158e-05,0.000407665732013533,0.00034161932850296,"7431/7078/5641/6387/2335/1514/967/7057/1545/10161/1508/10395/11248/5101/8519/4312",16
"MODULE_98","MODULE_98","MODULE_98","39/505","393/10013",3.70448582890791e-05,0.000408063362076625,0.000341952538053037,"7175/5982/9319/10403/334/5427/4605/5932/2091/642/896/4001/1058/4751/11130/1026/7913/7153/5983/891/9700/10592/4609/1062/11004/890/9133/9401/3148/4085/9232/5347/55806/699/983/754/8349/4673/7088",39
"GNF2_NPM1","GNF2_NPM1","GNF2_NPM1","13/505","72/10013",5.37292507648436e-05,0.000582880962842849,0.000488447734225851,"3646/2091/6230/6125/3178/6194/6229/6130/3921/6201/6124/4673/9045",13
"MORF_EIF4A2","MORF_EIF4A2","MORF_EIF4A2","19/505","138/10013",6.05776032590239e-05,0.000647366625872554,0.000542485999334542,"1186/3646/6164/6206/6146/6230/6144/6125/7913/3178/6194/6229/6233/6189/6133/6201/6124/4673/9045",19
"MODULE_342","MODULE_342","MODULE_342","25/505","213/10013",6.87316719295575e-05,0.000723704075022988,0.000606455928790214,"5652/51083/4680/1789/2625/2348/3925/1026/652/64101/283120/85004/1382/8416/8991/26353/2150/2203/10653/2266/64856/8349/1364/2878/5645",25
"MODULE_128","MODULE_128","MODULE_128","15/505","97/10013",9.49846947155184e-05,0.000985638281395814,0.000825953867091464,"7431/7078/5641/6387/2335/1514/967/7057/1545/1508/10395/11248/5101/8519/4312",15
"MODULE_212","MODULE_212","MODULE_212","33/505","329/10013",0.000120228116223219,0.00121467727695367,0.00101788598627402,"211/3074/5652/7145/6319/1033/4522/1666/5054/8714/7358/7272/8942/64747/2181/7153/1514/5292/7009/5045/7385/8991/2746/171546/5347/983/6241/2517/23705/8349/5167/2878/5645",33
"MODULE_79","MODULE_79","MODULE_79","15/505","99/10013",0.000120449841709093,0.00121467727695367,0.00101788598627402,"7431/7078/5641/6387/2335/1514/967/7057/1545/1508/10395/11248/5101/8519/4312",15
"MODULE_8","MODULE_8","MODULE_8","39/505","421/10013",0.000164414154873013,0.00163500742901496,0.00137011795727511,"9319/4171/10269/22974/7023/3655/1033/1666/857/196/7358/7272/4001/2335/991/3925/11130/2181/10606/7153/891/4609/890/871/3698/5352/9133/4085/9232/6522/4176/5347/983/11065/9212/8204/7262/7088/54898",39
"MODULE_158","MODULE_158","MODULE_158","9/505","43/10013",0.000238196097395269,0.00233627953061661,0.00195777614297482,"5982/5427/7153/5983/1062/675/3148/6241/4673",9
"MODULE_303","MODULE_303","MODULE_303","7/505","28/10013",0.000373202402365116,0.00361098540666788,0.00302596542458203,"22978/7272/4751/5585/5347/699/983",7
"MODULE_244","MODULE_244","MODULE_244","21/505","187/10013",0.000472317634743439,0.00450905901968403,0.00377854107794751,"5982/9319/5427/4522/7272/4751/9928/5585/7153/5983/10592/3832/1062/10733/11004/4288/9401/5347/699/983/22928",21
"MODULE_164","MODULE_164","MODULE_164","10/505","61/10013",0.000861004381090685,0.00805953824647998,0.00675380299984356,"7035/334/332/7078/5054/5266/1026/3698/10653/5569",10
"MODULE_72","MODULE_72","MODULE_72","29/505","308/10013",0.00086673805164659,0.00805953824647998,0.00675380299984356,"9319/4171/2260/22974/3655/1033/857/7466/7272/2274/5768/991/8503/3925/4751/11130/79586/10606/7153/9123/11004/51097/871/9133/9114/9232/26173/5347/23705",29
"MODULE_38","MODULE_38","MODULE_38","39/505","463/10013",0.00108474981983889,0.00995744706416216,0.00834422938337611,"3675/211/5652/4171/3993/2260/7078/9701/5641/857/5054/2625/7466/2335/5768/6513/79586/1026/5819/222/5292/5045/9123/2064/6279/871/124565/6280/6522/22845/2517/7262/8349/347/1364/9725/7088/2878/7124",39
"MODULE_105","MODULE_105","MODULE_105","21/505","200/10013",0.00113960035193938,0.0103285297720075,0.00865519254637502,"2260/332/3912/4605/196/1058/4751/10606/4245/891/1545/5045/10609/8991/890/4288/4085/983/6241/1163/8204",21
"MORF_EIF3S6","MORF_EIF3S6","MORF_EIF3S6","15/505","122/10013",0.00118673542653136,0.0105508979152137,0.00884153456582154,"3646/2091/6206/6146/6144/6125/6451/3178/10541/6194/6229/7385/6233/4673/9045",15
"MODULE_492","MODULE_492","MODULE_492","5/505","17/10013",0.00119360716638591,0.0105508979152137,0.00884153456582154,"3074/5476/2717/427/2517",5
"MODULE_573","MODULE_573","MODULE_573","6/505","25/10013",0.00124392077290249,0.010861552114612,0.00910185931392066,"6515/1033/1026/4609/1646/7351",6
"MODULE_125","MODULE_125","MODULE_125","8/505","44/10013",0.00140659539311631,0.012134003632184,0.0101681594683106,"5982/5427/7153/5983/1062/675/6241/4673",8
"MODULE_291","MODULE_291","MODULE_291","10/505","65/10013",0.00142716859531064,0.0121649132647907,0.010194061395076,"5641/9780/2335/1718/4502/4245/5025/481/6280/6648",10
"MORF_CCNI","MORF_CCNI","MORF_CCNI","12/505","88/10013",0.00147257518408829,0.0124042803742025,0.0103946483582703,"3646/6206/6146/6144/6125/3178/10541/6194/6233/7351/4673/9045",12
"MODULE_6","MODULE_6","MODULE_6","35/505","413/10013",0.00174380005600169,0.0145181493034559,0.0121660469023374,"5652/6515/6558/3993/489/2260/4680/3655/4616/7078/5641/427/857/7358/2335/10103/7852/79586/5266/1026/27090/1545/6279/871/5799/90993/6280/2203/2517/7262/347/1364/9725/780/2878",35
"MODULE_1","MODULE_1","MODULE_1","32/505","368/10013",0.00180405593548095,0.014847172986257,0.0124417650722824,"3459/6515/8839/2260/3912/3655/5641/10202/10135/858/857/5054/6387/7466/7358/10486/2335/2274/5768/79586/1026/5819/4609/5292/316/871/27295/2517/1960/51363/4059/2878",32
"MODULE_438","MODULE_438","MODULE_438","10/505","68/10013",0.0020252371997961,0.0164780663074319,0.0138084354531552,"332/3912/11151/4001/991/3925/11130/3832/1062/11004",10
"MODULE_47","MODULE_47","MODULE_47","22/505","225/10013",0.00220844600477184,0.0177668240383891,0.0148884000321697,"7431/2260/3912/7078/5054/6387/1303/4015/2335/7852/1026/283120/26298/5570/10970/7057/1545/6004/871/4982/2706/4082",22
"GNF2_MSH2","GNF2_MSH2","GNF2_MSH2","6/505","28/10013",0.00232690112638868,0.01851179118327,0.0155126741759246,"10403/10635/10051/7153/55215/4176",6
"MODULE_116","MODULE_116","MODULE_116","6/505","29/10013",0.0028110913969098,0.0221180378042573,0.0185346685510536,"537/8992/533/516/9114/7351",6
"MODULE_174","MODULE_174","MODULE_174","12/505","95/10013",0.00284958567993344,0.0221772102916559,0.0185842544343485,"5641/9780/7434/2335/1718/4502/4245/5025/481/6280/6499/6648",12
"MODULE_253","MODULE_253","MODULE_253","5/505","21/10013",0.00332072152466269,0.0255659850715966,0.0214240098365335,"3925/9928/3832/1062/11004",5
"MODULE_241","MODULE_241","MODULE_241","10/505","73/10013",0.00345739604283276,0.026335059219875,0.0220684853797835,"5641/9780/2335/1718/4502/4245/5025/481/6280/6648",10
"GCM_ACTG1","GCM_ACTG1","GCM_ACTG1","14/505","124/10013",0.00380484807709631,0.028676539191589,0.0240306194342925,"6144/1854/3178/6194/6229/7385/6202/6233/6189/6133/6124/6165/6228/4673",14
"MODULE_485","MODULE_485","MODULE_485","8/505","52/10013",0.00419715336931311,0.0313037688794603,0.026232208558207,"6790/4605/10486/9787/890/2898/699/6241",8
"MODULE_177","MODULE_177","MODULE_177","12/505","101/10013",0.00473255482771151,0.0349330851200149,0.0292735350167723,"6482/4171/1033/4792/8942/991/7913/7153/57326/3148/7351/4758",12
"MORF_NME2","MORF_NME2","MORF_NME2","16/505","155/10013",0.00502425919687414,0.0364770854574927,0.0305673900481782,"11313/6175/6164/6206/6230/6144/6194/6229/6202/6233/6189/6133/6157/6201/6228/6136",16
"MODULE_196","MODULE_196","MODULE_196","5/505","23/10013",0.00505243262081641,0.0364770854574927,0.0305673900481782,"3925/9928/3832/1062/11004",5
"MODULE_32","MODULE_32","MODULE_32","22/505","241/10013",0.00509456500802971,0.0364770854574927,0.0305673900481782,"6175/5935/3646/2091/6206/6146/6230/6144/1968/3178/6194/6229/6202/2768/6130/1915/6133/6157/6201/23466/6228/6136",22
"MODULE_33","MODULE_33","MODULE_33","31/505","383/10013",0.00615467284935985,0.0436311461400164,0.0365624129664942,"1829/5982/5652/634/3655/5641/4923/3055/11151/427/6387/1514/948/7057/5045/10609/2064/4288/5352/861/5364/6241/9537/7262/6256/4122/4312/7088/3887/4082/6648",31
